order_id,user_id,product_id,order_date,quantity,total_amount
48344,2,1,27-03-2026,4,1199.96
48357,20,1,02-06-2025,4,1199.96
48360,2,1,28-12-2025,4,1199.96
48369,50,1,22-03-2025,4,1199.96
48393,267,1,30-05-2026,4,1199.96
48418,3,1,15-10-2025,4,1199.96
48460,7,1,07-04-2026,4,1199.96
48473,220,1,24-05-2026,4,1199.96
48497,293,1,02-04-2025,4,1199.96
48545,316,1,21-05-2026,4,1199.96
48546,45,1,15-03-2025,4,1199.96
48603,19,1,23-05-2026,4,1199.96
48614,16,1,11-02-2026,4,1199.96
48662,9,1,08-11-2025,4,1199.96
48674,12,1,21-05-2026,4,1199.96
48739,88,1,05-06-2026,4,1199.96
48767,464,1,19-05-2026,4,1199.96
48776,4,1,02-10-2025,4,1199.96
48824,182,1,30-05-2025,4,1199.96
48859,18,1,12-08-2025,4,1199.96
48884,459,1,25-03-2026,4,1199.96
48908,103,1,19-03-2026,4,1199.96
48955,15,1,09-12-2025,4,1199.96
48993,4,1,27-03-2026,4,1199.96
49049,177,1,14-01-2026,4,1199.96
49050,1,1,09-12-2024,4,1199.96
49053,403,1,09-05-2026,4,1199.96
49109,33,1,22-11-2025,4,1199.96
49172,175,1,21-03-2026,4,1199.96
49180,414,1,17-04-2026,4,1199.96
49211,400,1,03-06-2026,4,1199.96
49217,21,1,28-05-2026,4,1199.96
49223,45,1,14-03-2025,4,1199.96
49282,7,1,10-02-2025,4,1199.96
49285,53,1,16-03-2026,4,1199.96
49308,7,1,26-07-2025,4,1199.96
49326,9,1,08-08-2025,4,1199.96
49410,142,1,17-05-2026,4,1199.96
49447,178,1,09-05-2026,4,1199.96
49448,280,1,11-03-2026,4,1199.96
49484,49,1,18-04-2025,4,1199.96
49501,436,1,15-11-2025,4,1199.96
49528,113,1,25-12-2025,4,1199.96
49553,49,1,02-12-2025,4,1199.96
49557,5,1,04-03-2025,4,1199.96
49567,413,1,28-04-2026,4,1199.96
49629,130,1,23-05-2026,4,1199.96
49631,6,1,08-05-2026,4,1199.96
49659,181,1,21-02-2026,4,1199.96
49666,12,1,17-12-2025,4,1199.96
49674,82,1,09-01-2026,4,1199.96
49710,48,1,10-10-2024,4,1199.96
49713,236,1,15-04-2026,4,1199.96
49716,396,1,21-09-2025,4,1199.96
49727,1,1,11-07-2025,4,1199.96
49766,121,1,08-11-2024,4,1199.96
49769,201,1,05-02-2026,4,1199.96
49801,8,1,27-05-2026,4,1199.96
49818,21,1,18-03-2026,4,1199.96
49822,353,1,08-04-2026,4,1199.96
168,1,26,25-06-2025,5,1149.95
601,318,26,29-11-2025,5,1149.95
696,134,26,09-04-2026,5,1149.95
1242,346,26,25-12-2024,5,1149.95
1900,24,26,29-12-2025,5,1149.95
2094,38,26,16-05-2026,5,1149.95
2752,88,26,02-06-2026,5,1149.95
2779,250,26,30-04-2026,5,1149.95
3277,25,26,05-06-2026,5,1149.95
3505,265,26,27-01-2025,5,1149.95
4024,56,26,16-12-2025,5,1149.95
4030,20,26,18-04-2025,5,1149.95
4080,15,26,03-05-2026,5,1149.95
4397,169,26,07-05-2026,5,1149.95
5057,273,26,22-10-2025,5,1149.95
5117,93,26,01-04-2026,5,1149.95
5224,40,26,26-05-2026,5,1149.95
5351,5,26,15-01-2026,5,1149.95
6812,151,26,10-12-2024,5,1149.95
7009,8,26,04-03-2026,5,1149.95
7394,44,26,31-01-2026,5,1149.95
7962,9,26,22-03-2025,5,1149.95
8394,100,26,14-04-2026,5,1149.95
8845,164,26,25-08-2024,5,1149.95
9184,191,26,28-04-2026,5,1149.95
9243,302,26,18-01-2025,5,1149.95
9471,31,26,08-04-2026,5,1149.95
9837,425,26,17-08-2024,5,1149.95
10142,201,26,21-11-2025,5,1149.95
10557,2,26,18-02-2026,5,1149.95
10839,290,26,23-01-2026,5,1149.95
10927,94,26,30-05-2026,5,1149.95
11013,121,26,21-10-2024,5,1149.95
11258,183,26,23-05-2026,5,1149.95
11447,12,26,08-10-2025,5,1149.95
11648,22,26,07-03-2026,5,1149.95
12157,23,26,02-01-2026,5,1149.95
12240,267,26,30-05-2026,5,1149.95
13591,106,26,28-11-2024,5,1149.95
13797,2,26,02-09-2025,5,1149.95
14060,342,26,05-04-2025,5,1149.95
14097,42,26,17-03-2026,5,1149.95
14247,47,26,28-04-2026,5,1149.95
15055,81,26,22-01-2026,5,1149.95
15082,151,26,17-03-2026,5,1149.95
15267,32,26,20-01-2026,5,1149.95
15804,77,26,08-04-2026,5,1149.95
16305,2,26,27-10-2025,5,1149.95
16403,79,26,08-01-2026,5,1149.95
16518,102,26,05-01-2026,5,1149.95
16752,25,26,20-11-2025,5,1149.95
16878,3,26,10-01-2026,5,1149.95
17006,13,26,18-04-2026,5,1149.95
17639,56,26,25-11-2025,5,1149.95
19017,396,26,26-11-2025,5,1149.95
19139,477,26,03-06-2026,5,1149.95
19314,44,26,05-03-2026,5,1149.95
19861,404,26,22-03-2026,5,1149.95
21384,302,26,04-06-2026,5,1149.95
21453,7,26,22-06-2025,5,1149.95
22248,3,26,05-05-2025,5,1149.95
22787,219,26,23-09-2025,5,1149.95
23486,129,26,26-12-2025,5,1149.95
23857,10,26,17-05-2026,5,1149.95
24409,3,26,24-03-2026,5,1149.95
27512,66,26,01-03-2025,5,1149.95
28244,2,26,24-01-2026,5,1149.95
28422,92,26,29-12-2025,5,1149.95
29163,208,26,17-02-2026,5,1149.95
29181,106,26,19-12-2025,5,1149.95
29647,391,26,09-02-2026,5,1149.95
29721,47,26,17-04-2026,5,1149.95
30199,2,26,30-09-2025,5,1149.95
30338,11,26,09-09-2025,5,1149.95
30864,163,26,22-05-2026,5,1149.95
32394,377,26,29-01-2026,5,1149.95
33171,5,26,31-07-2025,5,1149.95
33425,160,26,20-04-2026,5,1149.95
33678,312,26,26-04-2025,5,1149.95
33778,32,26,11-04-2026,5,1149.95
33798,2,26,16-02-2026,5,1149.95
33861,109,26,04-12-2025,5,1149.95
33945,10,26,13-11-2025,5,1149.95
34372,8,26,18-03-2026,5,1149.95
34564,463,26,06-12-2024,5,1149.95
35184,311,26,05-12-2024,5,1149.95
35407,250,26,30-04-2026,5,1149.95
35657,424,26,11-11-2025,5,1149.95
36046,40,26,04-05-2026,5,1149.95
36059,436,26,09-09-2024,5,1149.95
36375,336,26,02-02-2026,5,1149.95
36425,36,26,28-04-2026,5,1149.95
36532,39,26,22-12-2025,5,1149.95
36544,24,26,28-08-2025,5,1149.95
36861,4,26,31-07-2025,5,1149.95
37944,44,26,09-03-2026,5,1149.95
38069,87,26,26-03-2026,5,1149.95
38412,4,26,18-03-2026,5,1149.95
38675,68,26,12-09-2025,5,1149.95
38743,93,26,15-01-2025,5,1149.95
38873,7,26,27-12-2024,5,1149.95
39192,136,26,18-12-2025,5,1149.95
39985,51,26,01-07-2025,5,1149.95
40690,46,26,30-01-2026,5,1149.95
40831,369,26,27-09-2025,5,1149.95
40841,315,26,01-12-2025,5,1149.95
41307,20,26,18-02-2026,5,1149.95
41853,69,26,25-01-2025,5,1149.95
41905,78,26,18-01-2025,5,1149.95
41994,308,26,08-07-2025,5,1149.95
42259,295,26,13-03-2026,5,1149.95
42634,244,26,05-01-2026,5,1149.95
43144,11,26,09-05-2025,5,1149.95
43150,31,26,23-11-2025,5,1149.95
43210,44,26,28-04-2026,5,1149.95
43371,126,26,23-03-2025,5,1149.95
43555,7,26,15-09-2025,5,1149.95
43798,10,26,12-11-2025,5,1149.95
43814,130,26,05-05-2026,5,1149.95
44338,1,26,14-11-2024,5,1149.95
45363,30,26,14-07-2024,5,1149.95
45924,18,26,20-04-2026,5,1149.95
46049,45,26,28-02-2025,5,1149.95
46945,420,26,05-06-2026,5,1149.95
47599,311,26,30-04-2026,5,1149.95
47802,109,26,10-03-2026,5,1149.95
48436,55,26,16-03-2025,5,1149.95
49291,246,26,22-05-2025,5,1149.95
49481,27,26,19-02-2025,5,1149.95
49626,116,26,20-05-2025,5,1149.95
49809,81,26,08-01-2026,5,1149.95
577,428,21,16-06-2025,2,999.98
591,2,21,20-03-2026,2,999.98
2330,33,21,20-02-2026,2,999.98
2540,339,21,05-09-2024,2,999.98
2908,47,21,13-04-2026,2,999.98
3219,8,21,16-05-2026,2,999.98
3573,179,21,07-05-2026,2,999.98
3824,53,21,04-03-2026,2,999.98
3921,256,21,20-12-2025,2,999.98
4415,3,21,26-08-2025,2,999.98
4727,30,21,28-07-2024,2,999.98
4906,369,21,30-09-2025,2,999.98
5251,9,21,08-05-2025,2,999.98
5633,75,21,10-09-2025,2,999.98
5641,20,21,06-06-2025,2,999.98
7126,81,21,08-08-2025,2,999.98
7769,29,21,22-11-2025,2,999.98
8318,32,21,01-01-2026,2,999.98
8843,32,21,09-03-2026,2,999.98
9023,385,21,05-05-2026,2,999.98
9070,198,21,24-05-2026,2,999.98
9074,448,21,04-08-2025,2,999.98
9320,104,21,28-02-2026,2,999.98
9384,298,21,28-02-2026,2,999.98
9542,72,21,11-05-2025,2,999.98
9796,104,21,20-11-2025,2,999.98
10148,1,21,17-02-2026,2,999.98
10205,140,21,04-04-2026,2,999.98
10216,30,21,21-09-2025,2,999.98
10532,10,21,25-12-2025,2,999.98
11152,334,21,28-01-2026,2,999.98
12122,172,21,22-03-2026,2,999.98
12220,427,21,01-06-2025,2,999.98
12258,292,21,16-03-2026,2,999.98
13126,5,21,11-01-2025,2,999.98
13206,4,21,31-10-2025,2,999.98
13629,62,21,07-10-2025,2,999.98
13633,14,21,15-05-2026,2,999.98
13832,300,21,16-06-2025,2,999.98
14357,163,21,30-05-2026,2,999.98
14869,70,21,24-09-2025,2,999.98
15165,3,21,11-03-2025,2,999.98
15324,15,21,06-05-2026,2,999.98
15480,281,21,11-03-2025,2,999.98
15944,201,21,05-11-2025,2,999.98
16093,10,21,16-12-2025,2,999.98
16370,9,21,11-05-2026,2,999.98
16513,7,21,03-06-2026,2,999.98
16680,128,21,04-06-2026,2,999.98
17269,248,21,17-12-2025,2,999.98
18316,225,21,01-05-2026,2,999.98
19495,351,21,26-08-2025,2,999.98
19558,10,21,28-11-2025,2,999.98
19785,288,21,23-02-2026,2,999.98
19874,13,21,23-05-2026,2,999.98
20510,263,21,22-05-2026,2,999.98
20831,108,21,02-04-2026,2,999.98
21032,6,21,14-05-2026,2,999.98
21843,34,21,10-10-2024,2,999.98
22512,1,21,01-09-2025,2,999.98
22714,7,21,26-12-2025,2,999.98
22902,26,21,14-05-2025,2,999.98
23553,436,21,07-04-2026,2,999.98
24832,350,21,18-06-2025,2,999.98
25254,299,21,07-02-2025,2,999.98
26260,119,21,09-01-2026,2,999.98
26333,3,21,31-12-2025,2,999.98
26438,1,21,06-04-2026,2,999.98
28277,196,21,02-06-2026,2,999.98
28462,331,21,18-02-2026,2,999.98
28480,11,21,24-05-2025,2,999.98
29375,79,21,24-02-2025,2,999.98
29671,1,21,19-06-2025,2,999.98
30249,16,21,14-01-2026,2,999.98
30263,24,21,07-03-2026,2,999.98
30286,245,21,08-12-2025,2,999.98
30449,8,21,22-02-2026,2,999.98
31011,116,21,19-10-2025,2,999.98
31139,11,21,10-05-2026,2,999.98
31196,137,21,04-06-2026,2,999.98
31427,82,21,04-11-2025,2,999.98
31593,1,21,06-10-2025,2,999.98
32009,31,21,23-03-2026,2,999.98
32124,499,21,22-04-2026,2,999.98
32170,82,21,08-09-2025,2,999.98
33161,1,21,18-01-2026,2,999.98
34143,16,21,20-03-2025,2,999.98
34235,135,21,24-04-2026,2,999.98
34452,222,21,10-09-2024,2,999.98
34904,245,21,16-10-2025,2,999.98
35654,100,21,18-12-2025,2,999.98
35870,155,21,05-04-2025,2,999.98
36109,493,21,18-02-2026,2,999.98
36235,439,21,13-03-2026,2,999.98
36597,303,21,05-06-2026,2,999.98
36998,85,21,24-02-2025,2,999.98
37934,55,21,10-06-2025,2,999.98
38270,28,21,11-02-2026,2,999.98
38296,440,21,03-10-2025,2,999.98
38302,15,21,28-09-2025,2,999.98
38364,9,21,16-12-2024,2,999.98
38888,27,21,26-09-2025,2,999.98
40131,437,21,25-02-2026,2,999.98
40618,1,21,06-04-2025,2,999.98
40647,499,21,25-04-2026,2,999.98
40989,146,21,27-11-2025,2,999.98
42176,313,21,28-11-2025,2,999.98
42434,3,21,06-09-2025,2,999.98
42714,44,21,19-04-2026,2,999.98
42949,28,21,18-04-2026,2,999.98
42988,317,21,20-02-2026,2,999.98
43712,10,21,29-03-2026,2,999.98
44130,1,21,01-05-2026,2,999.98
44229,25,21,16-04-2026,2,999.98
44513,99,21,03-09-2024,2,999.98
44636,46,21,19-05-2026,2,999.98
45748,58,21,14-10-2025,2,999.98
45977,6,21,01-06-2026,2,999.98
46185,132,21,11-05-2026,2,999.98
46797,235,21,13-01-2026,2,999.98
47003,165,21,25-05-2026,2,999.98
47759,391,21,11-05-2026,2,999.98
47792,19,21,06-05-2026,2,999.98
48443,15,21,09-08-2025,2,999.98
48445,21,21,12-05-2026,2,999.98
48931,417,21,01-03-2026,2,999.98
49188,29,21,22-12-2025,2,999.98
49695,75,21,05-05-2026,2,999.98
138,12,6,24-05-2026,5,999.95
217,67,6,17-03-2026,5,999.95
765,44,6,03-12-2025,5,999.95
1171,247,6,16-04-2026,5,999.95
1241,25,6,07-02-2025,5,999.95
1475,263,6,20-04-2026,5,999.95
1564,489,6,13-11-2025,5,999.95
1704,57,6,22-04-2026,5,999.95
2056,407,6,08-09-2025,5,999.95
2057,4,6,04-06-2026,5,999.95
2069,93,6,19-03-2025,5,999.95
2141,145,6,02-02-2026,5,999.95
2391,2,6,13-09-2025,5,999.95
2494,281,6,25-07-2025,5,999.95
2536,324,6,28-05-2026,5,999.95
2650,240,6,24-04-2026,5,999.95
2664,62,6,10-09-2025,5,999.95
2800,25,6,29-06-2025,5,999.95
2821,142,6,25-05-2026,5,999.95
2884,118,6,14-02-2026,5,999.95
2898,243,6,07-08-2025,5,999.95
2951,194,6,05-05-2026,5,999.95
2965,1,6,16-03-2026,5,999.95
3196,13,6,16-11-2025,5,999.95
3285,362,6,18-09-2025,5,999.95
3448,72,6,09-09-2025,5,999.95
3477,4,6,29-07-2025,5,999.95
3547,363,6,12-04-2025,5,999.95
3601,65,6,16-04-2026,5,999.95
3649,338,6,28-09-2025,5,999.95
3758,5,6,01-06-2025,5,999.95
3796,1,6,10-02-2025,5,999.95
3885,4,6,06-04-2026,5,999.95
4359,270,6,20-09-2025,5,999.95
4433,70,6,05-10-2025,5,999.95
4501,81,6,02-08-2025,5,999.95
4527,1,6,20-02-2026,5,999.95
4624,15,6,03-03-2026,5,999.95
4787,16,6,31-03-2026,5,999.95
4809,191,6,24-04-2026,5,999.95
5077,10,6,04-04-2026,5,999.95
5305,1,6,14-12-2024,5,999.95
5355,163,6,14-05-2026,5,999.95
5394,2,6,13-03-2026,5,999.95
5542,201,6,07-04-2026,5,999.95
5615,7,6,21-10-2025,5,999.95
5616,439,6,07-05-2026,5,999.95
5627,48,6,06-10-2024,5,999.95
5642,27,6,17-11-2025,5,999.95
5748,24,6,27-04-2026,5,999.95
5894,154,6,28-02-2026,5,999.95
5934,471,6,25-01-2026,5,999.95
5987,237,6,04-03-2025,5,999.95
6097,14,6,31-08-2025,5,999.95
6179,45,6,12-09-2025,5,999.95
6294,234,6,17-12-2025,5,999.95
6302,402,6,19-05-2026,5,999.95
6542,19,6,14-04-2026,5,999.95
6567,59,6,01-02-2025,5,999.95
6570,474,6,05-10-2025,5,999.95
6601,338,6,11-05-2026,5,999.95
6857,296,6,06-02-2026,5,999.95
7046,3,6,15-07-2025,5,999.95
7068,17,6,28-05-2026,5,999.95
7094,261,6,11-03-2026,5,999.95
7147,122,6,11-03-2026,5,999.95
7284,68,6,12-04-2026,5,999.95
7384,446,6,08-12-2024,5,999.95
7391,30,6,17-02-2026,5,999.95
7485,385,6,11-12-2025,5,999.95
7744,297,6,31-12-2025,5,999.95
7832,92,6,24-05-2026,5,999.95
8096,328,6,10-11-2024,5,999.95
8108,370,6,16-05-2026,5,999.95
8209,13,6,27-10-2025,5,999.95
8268,7,6,02-07-2024,5,999.95
8370,229,6,12-11-2025,5,999.95
8436,81,6,25-08-2025,5,999.95
8527,258,6,10-03-2026,5,999.95
8786,91,6,21-04-2025,5,999.95
8879,141,6,15-03-2026,5,999.95
8955,1,6,13-02-2026,5,999.95
9097,330,6,27-02-2026,5,999.95
9346,200,6,24-03-2026,5,999.95
9410,220,6,26-04-2026,5,999.95
9648,11,6,03-05-2025,5,999.95
9850,61,6,13-12-2025,5,999.95
9938,10,6,28-11-2025,5,999.95
10065,53,6,29-12-2025,5,999.95
10137,7,6,13-06-2025,5,999.95
10152,212,6,25-01-2026,5,999.95
10239,191,6,16-05-2026,5,999.95
10276,146,6,10-04-2026,5,999.95
10421,1,6,17-12-2024,5,999.95
10551,372,6,13-08-2025,5,999.95
10851,25,6,03-06-2026,5,999.95
10972,32,6,12-04-2026,5,999.95
11034,1,6,26-04-2025,5,999.95
11128,405,6,10-12-2025,5,999.95
11201,226,6,20-05-2026,5,999.95
11429,9,6,23-10-2025,5,999.95
11524,299,6,08-06-2025,5,999.95
11529,3,6,20-10-2025,5,999.95
11673,480,6,19-10-2025,5,999.95
11787,1,6,15-05-2025,5,999.95
11861,10,6,05-01-2026,5,999.95
11940,47,6,11-04-2026,5,999.95
11965,35,6,07-02-2026,5,999.95
11983,134,6,21-08-2025,5,999.95
12006,290,6,10-05-2026,5,999.95
12090,3,6,25-06-2025,5,999.95
12189,14,6,24-04-2025,5,999.95
12210,128,6,02-06-2026,5,999.95
12419,168,6,22-06-2025,5,999.95
12530,64,6,30-10-2025,5,999.95
12602,138,6,06-04-2026,5,999.95
12762,98,6,26-04-2025,5,999.95
12881,156,6,27-05-2026,5,999.95
12893,147,6,26-03-2026,5,999.95
13346,214,6,21-05-2026,5,999.95
13601,1,6,13-10-2025,5,999.95
13998,109,6,16-08-2025,5,999.95
14048,69,6,15-01-2025,5,999.95
14076,1,6,19-10-2025,5,999.95
14303,26,6,09-04-2026,5,999.95
14439,58,6,26-06-2025,5,999.95
14513,32,6,11-03-2026,5,999.95
14623,498,6,05-06-2026,5,999.95
14703,19,6,24-04-2026,5,999.95
14745,87,6,28-01-2026,5,999.95
14785,13,6,19-03-2026,5,999.95
15066,22,6,28-01-2026,5,999.95
15198,24,6,23-02-2026,5,999.95
15224,360,6,05-01-2026,5,999.95
15584,370,6,26-05-2026,5,999.95
15624,20,6,12-02-2026,5,999.95
15935,85,6,03-10-2025,5,999.95
16314,77,6,01-06-2026,5,999.95
16365,289,6,26-05-2026,5,999.95
16416,265,6,08-10-2025,5,999.95
16422,296,6,13-12-2025,5,999.95
16435,8,6,13-02-2026,5,999.95
16674,69,6,08-04-2025,5,999.95
16736,53,6,26-08-2025,5,999.95
16747,137,6,02-12-2025,5,999.95
17141,320,6,16-11-2025,5,999.95
17276,387,6,30-05-2026,5,999.95
17384,180,6,17-04-2026,5,999.95
17737,262,6,05-07-2025,5,999.95
17989,5,6,25-07-2025,5,999.95
18214,156,6,13-05-2026,5,999.95
18308,3,6,27-07-2025,5,999.95
18384,178,6,25-06-2025,5,999.95
18544,299,6,31-12-2025,5,999.95
18626,38,6,02-06-2026,5,999.95
18674,30,6,18-09-2024,5,999.95
18697,412,6,08-05-2026,5,999.95
18739,115,6,19-05-2026,5,999.95
18778,25,6,16-10-2025,5,999.95
18843,31,6,11-05-2025,5,999.95
18861,36,6,25-04-2026,5,999.95
19292,212,6,09-04-2025,5,999.95
19301,3,6,20-10-2025,5,999.95
19337,13,6,08-11-2025,5,999.95
19766,171,6,17-09-2025,5,999.95
19910,7,6,25-03-2026,5,999.95
20558,329,6,20-09-2025,5,999.95
20614,176,6,04-06-2026,5,999.95
20627,14,6,31-12-2024,5,999.95
20701,385,6,18-02-2026,5,999.95
20731,27,6,11-03-2025,5,999.95
20813,11,6,04-06-2025,5,999.95
21594,2,6,07-01-2026,5,999.95
21703,132,6,15-03-2026,5,999.95
21976,168,6,15-10-2025,5,999.95
22272,6,6,15-05-2026,5,999.95
22364,20,6,14-07-2025,5,999.95
22700,68,6,16-08-2025,5,999.95
22785,8,6,12-05-2026,5,999.95
22959,111,6,16-08-2025,5,999.95
23086,3,6,29-05-2025,5,999.95
23087,79,6,03-06-2025,5,999.95
23156,23,6,22-12-2025,5,999.95
23234,9,6,05-07-2025,5,999.95
23461,43,6,25-03-2025,5,999.95
23467,6,6,16-05-2026,5,999.95
23512,92,6,14-11-2025,5,999.95
23607,57,6,31-03-2026,5,999.95
24050,149,6,28-06-2025,5,999.95
24174,1,6,18-08-2025,5,999.95
24353,111,6,01-02-2026,5,999.95
24363,38,6,25-05-2026,5,999.95
24391,97,6,07-05-2026,5,999.95
24554,401,6,01-12-2024,5,999.95
24615,42,6,31-05-2026,5,999.95
24717,1,6,07-03-2025,5,999.95
24885,4,6,15-09-2025,5,999.95
25043,90,6,10-04-2026,5,999.95
25340,122,6,01-11-2025,5,999.95
25569,50,6,28-02-2026,5,999.95
25908,4,6,07-03-2025,5,999.95
26088,218,6,10-12-2025,5,999.95
26624,56,6,10-11-2025,5,999.95
26690,25,6,02-01-2025,5,999.95
26713,478,6,21-10-2025,5,999.95
26944,1,6,26-03-2025,5,999.95
27005,23,6,06-03-2026,5,999.95
27020,3,6,11-08-2025,5,999.95
27022,384,6,30-05-2026,5,999.95
27156,199,6,11-02-2025,5,999.95
27272,45,6,02-05-2025,5,999.95
27365,27,6,18-10-2025,5,999.95
27422,407,6,14-06-2025,5,999.95
27659,113,6,14-09-2025,5,999.95
28165,212,6,21-10-2024,5,999.95
28179,139,6,03-08-2024,5,999.95
28627,7,6,11-08-2025,5,999.95
28744,8,6,16-02-2026,5,999.95
28757,86,6,16-05-2026,5,999.95
28946,5,6,14-04-2025,5,999.95
29325,58,6,12-12-2025,5,999.95
29495,68,6,17-08-2025,5,999.95
29883,5,6,03-11-2024,5,999.95
30139,50,6,27-03-2025,5,999.95
30170,494,6,04-04-2026,5,999.95
30243,75,6,17-01-2026,5,999.95
30680,1,6,03-08-2025,5,999.95
30689,155,6,08-06-2025,5,999.95
30774,226,6,29-05-2026,5,999.95
31151,79,6,10-05-2025,5,999.95
31413,92,6,26-05-2026,5,999.95
31653,497,6,26-05-2026,5,999.95
31939,321,6,16-04-2026,5,999.95
32204,20,6,16-02-2026,5,999.95
32312,151,6,11-11-2025,5,999.95
32402,45,6,11-01-2026,5,999.95
32438,469,6,26-11-2025,5,999.95
32442,302,6,28-06-2025,5,999.95
32538,312,6,15-11-2025,5,999.95
32808,5,6,07-01-2026,5,999.95
32912,466,6,17-04-2026,5,999.95
32992,53,6,18-06-2025,5,999.95
33071,223,6,22-05-2026,5,999.95
33079,86,6,09-05-2026,5,999.95
33153,42,6,09-03-2026,5,999.95
33187,110,6,10-05-2026,5,999.95
33275,42,6,14-01-2026,5,999.95
33301,128,6,05-06-2026,5,999.95
33353,2,6,19-01-2026,5,999.95
33412,20,6,04-05-2025,5,999.95
33423,17,6,08-05-2026,5,999.95
33481,9,6,24-01-2025,5,999.95
33603,38,6,14-05-2026,5,999.95
33646,330,6,30-04-2026,5,999.95
33647,290,6,03-09-2025,5,999.95
33730,19,6,10-05-2026,5,999.95
33879,348,6,25-02-2026,5,999.95
33912,118,6,09-01-2025,5,999.95
34111,3,6,26-09-2025,5,999.95
34488,5,6,22-04-2026,5,999.95
34555,28,6,08-05-2026,5,999.95
34643,301,6,13-05-2026,5,999.95
34764,89,6,01-06-2026,5,999.95
34866,477,6,23-04-2026,5,999.95
35090,358,6,23-05-2026,5,999.95
35324,39,6,22-03-2026,5,999.95
35508,102,6,25-11-2025,5,999.95
35711,15,6,07-10-2025,5,999.95
35885,212,6,12-06-2025,5,999.95
35895,10,6,27-04-2026,5,999.95
36111,387,6,28-05-2026,5,999.95
36128,207,6,10-12-2024,5,999.95
36352,198,6,19-05-2026,5,999.95
36389,87,6,24-05-2026,5,999.95
36704,89,6,29-05-2026,5,999.95
36838,111,6,18-09-2025,5,999.95
36904,159,6,05-02-2026,5,999.95
37301,12,6,17-05-2026,5,999.95
37620,179,6,26-03-2026,5,999.95
37774,46,6,19-10-2025,5,999.95
38086,70,6,26-04-2026,5,999.95
38211,86,6,26-05-2026,5,999.95
38256,118,6,07-06-2025,5,999.95
38271,27,6,04-06-2026,5,999.95
38292,1,6,08-09-2025,5,999.95
38534,233,6,09-12-2025,5,999.95
38546,2,6,23-11-2025,5,999.95
38691,107,6,25-11-2025,5,999.95
38870,24,6,08-07-2025,5,999.95
39264,94,6,02-02-2026,5,999.95
39762,232,6,04-06-2026,5,999.95
40151,313,6,12-11-2025,5,999.95
40254,326,6,23-03-2026,5,999.95
40379,6,6,20-05-2026,5,999.95
40380,13,6,19-10-2025,5,999.95
40681,231,6,18-03-2025,5,999.95
40814,324,6,16-05-2026,5,999.95
41000,55,6,11-01-2026,5,999.95
41488,18,6,09-09-2025,5,999.95
41526,37,6,18-03-2026,5,999.95
41933,183,6,28-05-2026,5,999.95
42251,189,6,29-04-2025,5,999.95
42450,89,6,04-06-2026,5,999.95
42460,493,6,11-10-2025,5,999.95
42548,85,6,11-02-2026,5,999.95
42847,209,6,22-02-2026,5,999.95
43123,74,6,09-05-2026,5,999.95
43481,11,6,31-12-2025,5,999.95
43622,488,6,24-02-2026,5,999.95
43871,14,6,17-07-2025,5,999.95
44039,247,6,24-04-2026,5,999.95
44127,399,6,19-05-2026,5,999.95
44144,417,6,29-09-2025,5,999.95
44280,1,6,19-04-2025,5,999.95
44468,207,6,19-05-2025,5,999.95
44553,71,6,16-01-2026,5,999.95
44826,50,6,10-05-2026,5,999.95
45230,5,6,03-09-2024,5,999.95
45380,51,6,30-10-2025,5,999.95
45545,7,6,06-08-2025,5,999.95
46099,155,6,02-06-2026,5,999.95
46260,448,6,15-07-2025,5,999.95
46476,4,6,01-09-2025,5,999.95
46487,285,6,06-04-2026,5,999.95
46512,55,6,29-07-2025,5,999.95
46566,138,6,14-11-2025,5,999.95
46819,35,6,10-01-2026,5,999.95
46836,109,6,20-08-2025,5,999.95
47005,10,6,04-03-2026,5,999.95
47091,64,6,14-07-2024,5,999.95
47186,30,6,09-12-2025,5,999.95
47273,353,6,15-01-2026,5,999.95
47495,187,6,29-03-2026,5,999.95
47916,316,6,30-05-2026,5,999.95
48044,85,6,16-03-2025,5,999.95
48307,15,6,23-10-2025,5,999.95
48318,7,6,14-10-2025,5,999.95
48483,43,6,25-06-2025,5,999.95
48485,305,6,19-03-2025,5,999.95
48828,274,6,19-04-2026,5,999.95
48856,32,6,02-01-2026,5,999.95
48953,1,6,04-02-2025,5,999.95
49008,302,6,11-05-2026,5,999.95
49028,174,6,26-09-2025,5,999.95
49052,448,6,29-11-2025,5,999.95
49250,413,6,26-05-2026,5,999.95
49379,113,6,10-11-2025,5,999.95
49487,18,6,27-04-2025,5,999.95
49543,354,6,26-03-2026,5,999.95
49617,14,6,24-09-2025,5,999.95
49692,197,6,30-07-2025,5,999.95
143,178,26,13-10-2025,4,919.96
319,11,26,15-03-2026,4,919.96
617,55,26,12-04-2026,4,919.96
732,446,26,04-03-2025,4,919.96
2044,8,26,12-02-2026,4,919.96
2558,192,26,05-05-2026,4,919.96
3852,2,26,22-10-2025,4,919.96
5678,2,26,26-04-2026,4,919.96
6669,155,26,29-05-2025,4,919.96
7137,1,26,01-01-2025,4,919.96
7188,8,26,08-05-2026,4,919.96
7428,88,26,04-06-2026,4,919.96
7549,106,26,27-05-2025,4,919.96
7858,450,26,05-02-2026,4,919.96
7945,101,26,06-11-2025,4,919.96
8763,245,26,10-11-2025,4,919.96
8764,72,26,04-02-2025,4,919.96
9038,25,26,03-06-2025,4,919.96
9211,328,26,19-10-2025,4,919.96
